MovieCode,Period,Crores,actor,STATUS
BDCQ.SEE2031A,2015.09,261.29392,,R
BDCQ.SEE2031A,2015.12,269.958111,,R
BDCQ.SEE2031A,2016.03,267.76445,,R
BDCQ.SEE2031A,2016.06,267.727069,,R
BDCQ.SEE2031A,2016.09,267.462261,,R
BDCQ.SEE2031A,2016.12,278.819144,,R
BDCQ.SEE2031A,2017.03,276.046404,,R
BDCQ.SEE2031A,2017.06,282.988726,,R
BDCQ.SEE2031A,2017.09,279.363728,,R
BDCQ.SEE2031A,2017.12,298.221694,,R
BDCQ.SEE2031A,2018.03,282.107171,,R
BDCQ.SEE2031A,2018.06,297.722912,,R
BDCQ.SEE2031A,2018.09,296.39877,,R
BDCQ.SEE2031A,2018.12,316.824952,,R
BDCQ.SEE2031A,2019.03,298.105717,,R
BDCQ.SEE2031A,2019.06,313.16458,,R
BDCQ.SEE2031A,2019.09,313.830256,,R
BDCQ.SEE2031A,2019.12,340.424411,,R
BDCQ.SEE2031A,2020.03,315.281704,,R
BDCQ.SEE2031A,2020.06,318.288299,,R
BDCQ.SEE2031A,2020.09,337.755631,,R
BDCQ.SEE2031A,2020.12,346.513364,,R
BDCQ.SEE2031A,2021.03,346.116226,,R
BDCQ.SEE2031A,2021.06,367.665234,,R
BDCQ.SEE2031A,2021.09,362.075475,,R
BDCQ.SEE2031A,2021.12,388.182269,,R
BDCQ.SEE2031A,2022.03,382.325433,,F
BDCQ.SEE2032A,2011.06,55.076496,,R
BDCQ.SEE2032A,2011.09,51.887246,,R
BDCQ.SEE2032A,2011.12,55.710383,,R
BDCQ.SEE2032A,2012.03,55.094178,,R
BDCQ.SEE2032A,2012.06,57.21655,,R
BDCQ.SEE2032A,2012.09,53.518573,,R
BDCQ.SEE2032A,2012.12,58.367239,,R
BDCQ.SEE2032A,2013.03,58.465529,,R
BDCQ.SEE2032A,2013.06,57.131749,,R
BDCQ.SEE2032A,2013.09,55.123027,,R
BDCQ.SEE2032A,2013.12,60.985916,,R
BDCQ.SEE2032A,2014.03,60.39163,,R
BDCQ.SEE2032A,2014.06,61.328364,,R
BDCQ.SEE2032A,2014.09,58.638042,,R
BDCQ.SEE2032A,2014.12,64.160028,,R
BDCQ.SEE2032A,2015.03,61.892247,,R
BDCQ.SEE2032A,2015.06,64.602999,,R
BDCQ.SEE2032A,2015.09,63.137474,,R
BDCQ.SEE2032A,2015.12,62.973335,,R
BDCQ.SEE2032A,2016.03,66.527739,,R
BDCQ.SEE2032A,2016.06,65.798896,,R
BDCQ.SEE2032A,2016.09,63.122712,,R
BDCQ.SEE2032A,2016.12,67.935274,,R
BDCQ.SEE2032A,2017.03,67.152023,,R
BDCQ.SEE2032A,2017.06,68.52119,,R
BDCQ.SEE2032A,2017.09,67.517445,,R
BDCQ.SEE2032A,2017.12,74.858083,,R
BDCQ.SEE2032A,2018.03,72.399147,,R
BDCQ.SEE2032A,2018.06,74.791838,,R
BDCQ.SEE2032A,2018.09,73.94633,,R
BDCQ.SEE2032A,2018.12,82.646731,,R
BDCQ.SEE2032A,2019.03,78.343807,,R
BDCQ.SEE2032A,2019.06,81.571454,,R
BDCQ.SEE2032A,2019.09,79.757961,,R
BDCQ.SEE2032A,2019.12,91.489411,,R
BDCQ.SEE2032A,2020.03,84.520084,,R
BDCQ.SEE2032A,2020.06,86.809529,,R
BDCQ.SEE2032A,2020.09,87.10664,,R
BDCQ.SEE2032A,2020.12,90.157083,,R
BDCQ.SEE2032A,2021.03,91.642695,,R
BDCQ.SEE2032A,2021.06,93.852445,,R
BDCQ.SEE2032A,2021.09,93.931588,,R
BDCQ.SEE2032A,2021.12,102.105791,,R
BDCQ.SEE2032A,2022.03,99.569866,,F
BDCQ.SEE2033A,2011.06,365.74604,,R
BDCQ.SEE2033A,2011.09,364.737098,,R
BDCQ.SEE2033A,2011.12,383.587787,,R
BDCQ.SEE2033A,2012.03,387.005239,,R
BDCQ.SEE2033A,2012.06,394.640063,,R
BDCQ.SEE2033A,2012.09,393.005213,,R
BDCQ.SEE2033A,2012.12,412.668083,,R
BDCQ.SEE2033A,2013.03,405.054634,,R
BDCQ.SEE2033A,2013.06,414.487511,,R
BDCQ.SEE2033A,2013.09,417.338381,,R
BDCQ.SEE2033A,2013.12,454.876949,,R
BDCQ.SEE2033A,2014.03,434.002458,,R
BDCQ.SEE2033A,2014.06,443.790547,,R
BDCQ.SEE2033A,2014.09,442.314131,,R
BDCQ.SEE2033A,2014.12,462.520303,,R
BDCQ.SEE2033A,2015.03,437.981544,,R
BDCQ.SEE2033A,2015.06,452.022858,,R
BDCQ.SEE2033A,2015.09,451.892205,,R
BDCQ.SEE2033A,2015.12,457.759548,,R
BDCQ.SEE2033A,2016.03,465.836045,,R
BDCQ.SEE2033A,2016.06,451.289382,,R
BDCQ.SEE2033A,2016.09,445.151631,,R
BDCQ.SEE2033A,2016.12,462.773748,,R
BDCQ.SEE2033A,2017.03,463.512842,,R
BDCQ.SEE2033A,2017.06,472.611028,,R
BDCQ.SEE2033A,2017.09,470.757485,,R
BDCQ.SEE2033A,2017.12,491.68906,,R
BDCQ.SEE2033A,2018.03,490.538394,,R
BDCQ.SEE2033A,2018.06,503.027427,,R
BDCQ.SEE2033A,2018.09,492.744421,,R
BDCQ.SEE2033A,2018.12,534.427711,,R
BDCQ.SEE2033A,2019.03,491.915513,,R
BDCQ.SEE2033A,2019.06,519.037653,,R
BDCQ.SEE2033A,2019.09,518.822395,,R
BDCQ.SEE2033A,2019.12,560.44618,,R
BDCQ.SEE2033A,2020.03,519.530239,,R
BDCQ.SEE2033A,2020.06,520.890781,,R
BDCQ.SEE2033A,2020.09,546.560786,,R
BDCQ.SEE2033A,2020.12,553.096236,,R
BDCQ.SEE2033A,2021.03,550.678006,,R
BDCQ.SEE2033A,2021.06,573.401635,,R
BDCQ.SEE2033A,2021.09,571.362993,,R
BDCQ.SEE2033A,2021.12,613.681463,,R
BDCQ.SEE2033A,2022.03,596.13992,,F
BDCQ.SEE2034A,2011.06,32.926737,,R
BDCQ.SEE2034A,2011.09,32.291196,,R
BDCQ.SEE2034A,2011.12,33.923466,,R
BDCQ.SEE2034A,2012.03,33.909119,,R
BDCQ.SEE2034A,2012.06,34.359321,,R
BDCQ.SEE2034A,2012.09,35.77751,,R
BDCQ.SEE2034A,2012.12,35.342604,,R
BDCQ.SEE2034A,2013.03,33.936608,,R
BDCQ.SEE2034A,2013.06,34.278899,,R
BDCQ.SEE2034A,2013.09,34.743168,,R
BDCQ.SEE2034A,2013.12,38.060323,,R
BDCQ.SEE2034A,2014.03,34.837732,,R
BDCQ.SEE2034A,2014.06,36.526067,,R
BDCQ.SEE2034A,2014.09,36.032051,,R
BDCQ.SEE2034A,2014.12,38.154769,,R
BDCQ.SEE2034A,2015.03,36.069109,,R
BDCQ.SEE2034A,2015.06,36.682751,,R
BDCQ.SEE2034A,2015.09,36.46396,,R
BDCQ.SEE2034A,2015.12,37.700042,,R
BDCQ.SEE2034A,2016.03,37.744541,,R
BDCQ.SEE2034A,2016.06,36.493489,,R
BDCQ.SEE2034A,2016.09,35.710551,,R
BDCQ.SEE2034A,2016.12,37.889629,,R
BDCQ.SEE2034A,2017.03,36.883761,,R
BDCQ.SEE2034A,2017.06,38.504296,,R
BDCQ.SEE2034A,2017.09,38.12242,,R
BDCQ.SEE2034A,2017.12,40.28496,,R
BDCQ.SEE2034A,2018.03,38.685102,,R
BDCQ.SEE2034A,2018.06,40.38164,,R
BDCQ.SEE2034A,2018.09,40.044795,,R
BDCQ.SEE2034A,2018.12,42.134328,,R
BDCQ.SEE2034A,2019.03,40.170389,,R
BDCQ.SEE2034A,2019.06,41.483791,,R
BDCQ.SEE2034A,2019.09,40.993479,,R
BDCQ.SEE2034A,2019.12,44.829348,,R
BDCQ.SEE2034A,2020.03,41.384185,,R
BDCQ.SEE2034A,2020.06,40.784182,,R
BDCQ.SEE2034A,2020.09,42.761581,,R
BDCQ.SEE2034A,2020.12,44.726267,,R
BDCQ.SEE2034A,2021.03,44.483148,,R
BDCQ.SEE2034A,2021.06,46.451019,,R
BDCQ.SEE2034A,2021.09,45.038331,,R
BDCQ.SEE2034A,2021.12,48.828569,,R
BDCQ.SEE2034A,2022.03,48.461824,,F
BDCQ.SEE2035A,2011.06,120.059361,,R
BDCQ.SEE2035A,2011.09,115.149765,,R
BDCQ.SEE2035A,2011.12,123.460084,,R
BDCQ.SEE2035A,2012.03,120.329861,,R
BDCQ.SEE2035A,2012.06,125.230868,,R
BDCQ.SEE2035A,2012.09,119.660303,,R
BDCQ.SEE2035A,2012.12,127.783273,,R
BDCQ.SEE2035A,2013.03,123.216077,,R
BDCQ.SEE2035A,2013.06,126.735718,,R
BDCQ.SEE2035A,2013.09,121.235457,,R
BDCQ.SEE2035A,2013.12,134.796213,,R
BDCQ.SEE2035A,2014.03,128.123675,,R
BDCQ.SEE2035A,2014.06,132.584791,,R
BDCQ.SEE2035A,2014.09,131.446235,,R
BDCQ.SEE2035A,2014.12,134.726088,,R
BDCQ.SEE2035A,2015.03,133.058374,,R
BDCQ.SEE2035A,2015.06,132.96942,,R
BDCQ.SEE2035A,2015.09,134.576114,,R
BDCQ.SEE2035A,2015.12,134.357579,,R
BDCQ.SEE2035A,2016.03,137.800474,,R
BDCQ.SEE2035A,2016.06,132.602566,,R
BDCQ.SEE2035A,2016.09,132.909744,,R
BDCQ.SEE2035A,2016.12,136.890979,,R
BDCQ.SEE2035A,2017.03,137.199488,,R
BDCQ.SEE2035A,2017.06,141.542085,,R
BDCQ.SEE2035A,2017.09,140.837778,,R
BDCQ.SEE2035A,2017.12,146.476668,,R
BDCQ.SEE2035A,2018.03,145.376929,,R
BDCQ.SEE2035A,2018.06,148.219554,,R
BDCQ.SEE2035A,2018.09,146.754829,,R
BDCQ.SEE2035A,2018.12,153.922449,,R
BDCQ.SEE2035A,2019.03,148.337977,,R
BDCQ.SEE2035A,2019.06,150.792019,,R
BDCQ.SEE2035A,2019.09,152.232497,,R
BDCQ.SEE2035A,2019.12,165.145981,,R
BDCQ.SEE2035A,2020.03,152.207604,,R
BDCQ.SEE2035A,2020.06,153.883627,,R
BDCQ.SEE2035A,2020.09,159.197418,,R
BDCQ.SEE2035A,2020.12,166.53287,,R
BDCQ.SEE2035A,2021.03,162.120955,,R
BDCQ.SEE2035A,2021.06,172.599722,,R
BDCQ.SEE2035A,2021.09,168.082933,,R
BDCQ.SEE2035A,2021.12,182.812636,,R
BDCQ.SEE2035A,2022.03,181.291619,,F
BDCQ.SEE2036A,2011.06,48.98174,,R
BDCQ.SEE2036A,2011.09,51.364324,,R
BDCQ.SEE2036A,2011.12,51.6935,,R
BDCQ.SEE2036A,2012.03,49.538645,,R
BDCQ.SEE2036A,2012.06,49.468314,,R
BDCQ.SEE2036A,2012.09,50.698616,,R
BDCQ.SEE2036A,2012.12,53.922085,,R
BDCQ.SEE2036A,2013.03,49.677916,,R
BDCQ.SEE2036A,2013.06,50.373009,,R
BDCQ.SEE2036A,2013.09,51.892372,,R
BDCQ.SEE2036A,2013.12,54.388264,,R
BDCQ.SEE2036A,2014.03,51.242742,,R
BDCQ.SEE2036A,2014.06,52.406233,,R
BDCQ.SEE2036A,2014.09,54.025447,,R
BDCQ.SEE2036A,2014.12,57.022666,,R
BDCQ.SEE2036A,2015.03,53.185517,,R
BDCQ.SEE2036A,2015.06,53.744541,,R
BDCQ.SEE2036A,2015.09,56.15677,,R
BDCQ.SEE2036A,2015.12,57.479749,,R
BDCQ.SEE2036A,2016.03,56.051015,,R
BDCQ.SEE2036A,2016.06,55.224973,,R
BDCQ.SEE2036A,2016.09,56.597394,,R
BDCQ.SEE2036A,2016.12,59.699595,,R
BDCQ.SEE2036A,2017.03,57.703531,,R
BDCQ.SEE2036A,2017.06,58.018291,,R
BDCQ.SEE2036A,2017.09,59.223942,,R
BDCQ.SEE2036A,2017.12,62.763115,,R
BDCQ.SEE2036A,2018.03,59.021996,,R
BDCQ.SEE2036A,2018.06,60.692473,,R
BDCQ.SEE2036A,2018.09,63.349059,,R
BDCQ.SEE2036A,2018.12,67.168664,,R
BDCQ.SEE2036A,2019.03,62.13539,,R
BDCQ.SEE2036A,2019.06,62.771292,,R
BDCQ.SEE2036A,2019.09,64.378957,,R
BDCQ.SEE2036A,2019.12,68.856193,,R
BDCQ.SEE2036A,2020.03,63.734843,,R
BDCQ.SEE2036A,2020.06,63.373771,,R
BDCQ.SEE2036A,2020.09,67.570478,,R
BDCQ.SEE2036A,2020.12,68.792187,,R
BDCQ.SEE2036A,2021.03,67.240047,,R
BDCQ.SEE2036A,2021.06,68.856274,,R
BDCQ.SEE2036A,2021.09,70.417535,,R
BDCQ.SEE2036A,2021.12,75.114257,,R
BDCQ.SEE2036A,2022.03,74.17473,,F
BDCQ.SEE2037A,2011.06,170.108119,,R
BDCQ.SEE2037A,2011.09,170.262544,,R
BDCQ.SEE2037A,2011.12,175.302808,,R
BDCQ.SEE2037A,2012.03,172.459438,,R
BDCQ.SEE2037A,2012.06,175.077462,,R
BDCQ.SEE2037A,2012.09,175.326279,,R
BDCQ.SEE2037A,2012.12,186.233491,,R
BDCQ.SEE2037A,2013.03,176.635542,,R
BDCQ.SEE2037A,2013.06,177.894267,,R
BDCQ.SEE2037A,2013.09,175.603894,,R
BDCQ.SEE2037A,2013.12,189.691752,,R
BDCQ.SEE2037A,2014.03,175.852525,,R
BDCQ.SEE2037A,2014.06,181.023228,,R
BDCQ.SEE2037A,2014.09,185.299193,,R
BDCQ.SEE2037A,2014.12,197.377896,,R
BDCQ.SEE2037A,2015.03,183.083706,,R
BDCQ.SEE2037A,2015.06,188.296319,,R
BDCQ.SEE2037A,2015.09,192.122553,,R
BDCQ.SEE2037A,2015.12,200.707585,,R
BDCQ.SEE2037A,2016.03,193.571025,,R
BDCQ.SEE2037A,2016.06,198.389266,,R
BDCQ.SEE2037A,2016.09,190.960905,,R
BDCQ.SEE2037A,2016.12,204.381823,,R
BDCQ.SEE2037A,2017.03,195.619495,,R
BDCQ.SEE2037A,2017.06,205.944708,,R
BDCQ.SEE2037A,2017.09,202.112195,,R
BDCQ.SEE2037A,2017.12,219.19744,,R
BDCQ.SEE2037A,2018.03,209.254252,,R
BDCQ.SEE2037A,2018.06,218.259247,,R
BDCQ.SEE2037A,2018.09,216.104929,,R
BDCQ.SEE2037A,2018.12,231.422378,,R
BDCQ.SEE2037A,2019.03,213.436123,,R
BDCQ.SEE2037A,2019.06,224.921695,,R
BDCQ.SEE2037A,2019.09,221.9622,,R
BDCQ.SEE2037A,2019.12,243.522093,,R
BDCQ.SEE2037A,2020.03,223.680214,,R
BDCQ.SEE2037A,2020.06,228.224046,,R
BDCQ.SEE2037A,2020.09,242.538586,,R
BDCQ.SEE2037A,2020.12,245.96433,,R
BDCQ.SEE2037A,2021.03,246.86326,,R
BDCQ.SEE2037A,2021.06,247.191444,,R
BDCQ.SEE2037A,2021.09,255.710623,,R
BDCQ.SEE2037A,2021.12,269.987859,,R
BDCQ.SEE2037A,2022.03,269.594664,,F
BDCQ.SEE2038A,2011.06,53.712856,,R
BDCQ.SEE2038A,2011.09,52.052513,,R
BDCQ.SEE2038A,2011.12,56.335781,,R
BDCQ.SEE2038A,2012.03,54.743973,,R
BDCQ.SEE2038A,2012.06,54.709053,,R
BDCQ.SEE2038A,2012.09,52.065443,,R
BDCQ.SEE2038A,2012.12,58.607775,,R
BDCQ.SEE2038A,2013.03,54.762339,,R
BDCQ.SEE2038A,2013.06,54.59644,,R
BDCQ.SEE2038A,2013.09,55.18208,,R
BDCQ.SEE2038A,2013.12,60.766572,,R
BDCQ.SEE2038A,2014.03,58.391655,,R
BDCQ.SEE2038A,2014.06,59.35101,,R
BDCQ.SEE2038A,2014.09,58.5983,,R
BDCQ.SEE2038A,2014.12,66.388519,,R
BDCQ.SEE2038A,2015.03,62.960508,,R
BDCQ.SEE2038A,2015.06,63.280603,,R
BDCQ.SEE2038A,2015.09,64.276628,,R
BDCQ.SEE2038A,2015.12,68.42655,,R
BDCQ.SEE2038A,2016.03,68.520636,,R
BDCQ.SEE2038A,2016.06,66.518248,,R
BDCQ.SEE2038A,2016.09,65.622597,,R
BDCQ.SEE2038A,2016.12,70.576954,,R
BDCQ.SEE2038A,2017.03,69.788738,,R
BDCQ.SEE2038A,2017.06,70.626934,,R
BDCQ.SEE2038A,2017.09,70.294754,,R
BDCQ.SEE2038A,2017.12,76.818113,,R
BDCQ.SEE2038A,2018.03,74.386158,,R
BDCQ.SEE2038A,2018.06,76.201321,,R
BDCQ.SEE2038A,2018.09,75.793822,,R
BDCQ.SEE2038A,2018.12,82.859255,,R
BDCQ.SEE2038A,2019.03,78.754182,,R
BDCQ.SEE2038A,2019.06,78.84206,,R
BDCQ.SEE2038A,2019.09,80.206116,,R
BDCQ.SEE2038A,2019.12,89.337119,,R
BDCQ.SEE2038A,2020.03,85.096575,,R
BDCQ.SEE2038A,2020.06,82.739824,,R
BDCQ.SEE2038A,2020.09,87.59887,,R
BDCQ.SEE2038A,2020.12,90.601022,,R
BDCQ.SEE2038A,2021.03,91.249157,,R
BDCQ.SEE2038A,2021.06,89.632823,,R
BDCQ.SEE2038A,2021.09,91.13673,,R
BDCQ.SEE2038A,2021.12,98.382804,,R
BDCQ.SEE2038A,2022.03,97.415091,,F
BDCQ.SEE2039A,2011.06,138.86742,,R
BDCQ.SEE2039A,2011.09,136.315206,,R
BDCQ.SEE2039A,2011.12,146.887897,,R
BDCQ.SEE2039A,2012.03,142.088717,,R
BDCQ.SEE2039A,2012.06,146.674004,,R
BDCQ.SEE2039A,2012.09,142.997329,,R
BDCQ.SEE2039A,2012.12,158.651357,,R
BDCQ.SEE2039A,2013.03,146.149328,,R
BDCQ.SEE2039A,2013.06,153.084135,,R
BDCQ.SEE2039A,2013.09,151.546832,,R
BDCQ.SEE2039A,2013.12,169.343133,,R
BDCQ.SEE2039A,2014.03,158.310629,,R
BDCQ.SEE2039A,2014.06,170.126847,,R
BDCQ.SEE2039A,2014.09,169.615029,,R
BDCQ.SEE2039A,2014.12,185.639665,,R
BDCQ.SEE2039A,2015.03,173.057854,,R
BDCQ.SEE2039A,2015.06,184.388209,,R
BDCQ.SEE2039A,2015.09,187.207257,,R
BDCQ.SEE2039A,2015.12,194.910259,,R
BDCQ.SEE2039A,2016.03,193.359352,,R
BDCQ.SEE2039A,2016.06,193.431394,,R
BDCQ.SEE2039A,2016.09,196.522595,,R
BDCQ.SEE2039A,2016.12,205.697758,,R
BDCQ.SEE2039A,2017.03,206.221796,,R
BDCQ.SEE2039A,2017.06,209.946723,,R
BDCQ.SEE2039A,2017.09,216.043813,,R
BDCQ.SEE2039A,2017.12,229.229472,,R
BDCQ.SEE2039A,2018.03,218.655451,,R
BDCQ.SEE2039A,2018.06,231.70816,,R
BDCQ.SEE2039A,2018.09,237.306187,,R
BDCQ.SEE2039A,2018.12,251.906329,,R
BDCQ.SEE2039A,2019.03,242.34247,,R
BDCQ.SEE2039A,2019.06,251.530954,,R
BDCQ.SEE2039A,2019.09,256.440015,,R
BDCQ.SEE2039A,2019.12,274.622656,,R
BDCQ.SEE2039A,2020.03,260.361567,,R
BDCQ.SEE2039A,2020.06,263.931549,,R
BDCQ.SEE2039A,2020.09,281.390038,,R
BDCQ.SEE2039A,2020.12,287.114555,,R
BDCQ.SEE2039A,2021.03,278.944749,,R
BDCQ.SEE2039A,2021.06,290.902276,,R
BDCQ.SEE2039A,2021.09,294.708849,,R
BDCQ.SEE2039A,2021.12,317.912913,,R
BDCQ.SEE2039A,2022.03,306.036841,,F
BDCQ.SEE2040A,2011.06,378.079931,,R
BDCQ.SEE2040A,2011.09,369.208201,,R
BDCQ.SEE2040A,2011.12,395.072039,,R
BDCQ.SEE2040A,2012.03,371.898671,,R
BDCQ.SEE2040A,2012.06,385.972123,,R
BDCQ.SEE2040A,2012.09,377.874513,,R
BDCQ.SEE2040A,2012.12,409.252312,,R
BDCQ.SEE2040A,2013.03,377.871943,,R
BDCQ.SEE2040A,2013.06,397.875633,,R
BDCQ.SEE2040A,2013.09,384.920628,,R
BDCQ.SEE2040A,2013.12,419.557487,,R
BDCQ.SEE2040A,2014.03,377.481224,,R
BDCQ.SEE2040A,2014.06,402.359163,,R
BDCQ.SEE2040A,2014.09,395.154123,,R
BDCQ.SEE2040A,2014.12,428.918703,,R
BDCQ.SEE2040A,2015.03,386.077655,,R
BDCQ.SEE2040A,2015.06,412.542353,,R
BDCQ.SEE2040A,2015.09,413.352399,,R
BDCQ.SEE2040A,2015.12,427.141747,,R
BDCQ.SEE2040A,2016.03,415.293392,,R
BDCQ.SEE2040A,2016.06,411.650932,,R
BDCQ.SEE2040A,2016.09,418.016265,,R
BDCQ.SEE2040A,2016.12,427.402555,,R
BDCQ.SEE2040A,2017.03,421.640368,,R
BDCQ.SEE2040A,2017.06,424.381044,,R
BDCQ.SEE2040A,2017.09,433.772809,,R
BDCQ.SEE2040A,2017.12,445.004787,,R
BDCQ.SEE2040A,2018.03,434.994552,,R
BDCQ.SEE2040A,2018.06,439.851038,,R
BDCQ.SEE2040A,2018.09,453.266626,,R
BDCQ.SEE2040A,2018.12,472.955828,,R
BDCQ.SEE2040A,2019.03,447.208846,,R
BDCQ.SEE2040A,2019.06,465.121817,,R
BDCQ.SEE2040A,2019.09,476.751223,,R
BDCQ.SEE2040A,2019.12,504.845043,,R
BDCQ.SEE2040A,2020.03,478.050263,,R
BDCQ.SEE2040A,2020.06,470.805172,,R
BDCQ.SEE2040A,2020.09,505.502954,,R
BDCQ.SEE2040A,2020.12,516.146549,,R
BDCQ.SEE2040A,2021.03,502.163247,,R
BDCQ.SEE2040A,2021.06,520.833148,,R
BDCQ.SEE2040A,2021.09,522.568429,,R
BDCQ.SEE2040A,2021.12,565.61883,,R
BDCQ.SEE2040A,2022.03,543.714341,,F
BDCQ.SEE2041A,2011.06,71.510597,,R
BDCQ.SEE2041A,2011.09,70.330892,,R
BDCQ.SEE2041A,2011.12,77.002079,,R
BDCQ.SEE2041A,2012.03,73.872794,,R
BDCQ.SEE2041A,2012.06,75.564858,,R
BDCQ.SEE2041A,2012.09,72.165631,,R
BDCQ.SEE2041A,2012.12,80.034179,,R
BDCQ.SEE2041A,2013.03,75.768922,,R
BDCQ.SEE2041A,2013.06,75.605536,,R
BDCQ.SEE2041A,2013.09,73.968003,,R
BDCQ.SEE2041A,2013.12,82.297126,,R
BDCQ.SEE2041A,2014.03,76.297602,,R
BDCQ.SEE2041A,2014.06,77.756312,,R
BDCQ.SEE2041A,2014.09,76.094969,,R
BDCQ.SEE2041A,2014.12,84.566046,,R
BDCQ.SEE2041A,2015.03,79.307931,,R
BDCQ.SEE2041A,2015.06,78.610643,,R
BDCQ.SEE2041A,2015.09,80.544938,,R
BDCQ.SEE2041A,2015.12,83.399961,,R
BDCQ.SEE2041A,2016.03,85.767804,,R
BDCQ.SEE2041A,2016.06,81.794911,,R
BDCQ.SEE2041A,2016.09,82.165167,,R
BDCQ.SEE2041A,2016.12,88.045994,,R
BDCQ.SEE2041A,2017.03,86.976639,,R
BDCQ.SEE2041A,2017.06,85.65579,,R
BDCQ.SEE2041A,2017.09,86.002816,,R
BDCQ.SEE2041A,2017.12,93.457298,,R
BDCQ.SEE2041A,2018.03,89.712003,,R
BDCQ.SEE2041A,2018.06,90.6556,,R
BDCQ.SEE2041A,2018.09,92.726774,,R
BDCQ.SEE2041A,2018.12,100.285936,,R
BDCQ.SEE2041A,2019.03,94.863455,,R
BDCQ.SEE2041A,2019.06,94.33919,,R
BDCQ.SEE2041A,2019.09,98.101558,,R
BDCQ.SEE2041A,2019.12,108.113089,,R
BDCQ.SEE2041A,2020.03,100.362635,,R
BDCQ.SEE2041A,2020.06,98.198581,,R
BDCQ.SEE2041A,2020.09,106.347333,,R
BDCQ.SEE2041A,2020.12,109.166268,,R
BDCQ.SEE2041A,2021.03,107.920736,,R
BDCQ.SEE2041A,2021.06,109.968724,,R
BDCQ.SEE2041A,2021.09,111.340345,,R
BDCQ.SEE2041A,2021.12,120.425036,,R
BDCQ.SEE2041A,2022.03,119.253804,,F
BDCQ.SEE2042A,2011.06,100.585188,,R
BDCQ.SEE2042A,2011.09,98.009654,,R
BDCQ.SEE2042A,2011.12,104.997647,,R
BDCQ.SEE2042A,2012.03,99.118336,,R
BDCQ.SEE2042A,2012.06,102.725637,,R
BDCQ.SEE2042A,2012.09,100.680108,,R
BDCQ.SEE2042A,2012.12,107.60786,,R
BDCQ.SEE2042A,2013.03,101.282087,,R
BDCQ.SEE2042A,2013.06,105.343228,,R
BDCQ.SEE2042A,2013.09,103.351985,,R
BDCQ.SEE2042A,2013.12,110.804432,,R
BDCQ.SEE2042A,2014.03,102.578854,,R
BDCQ.SEE2042A,2014.06,108.270023,,R
BDCQ.SEE2042A,2014.09,108.607016,,R
BDCQ.SEE2042A,2014.12,115.774338,,R
BDCQ.SEE2042A,2015.03,108.346828,,R
BDCQ.SEE2042A,2015.06,114.554792,,R
BDCQ.SEE2042A,2015.09,115.322103,,R
BDCQ.SEE2042A,2015.12,118.473627,,R
BDCQ.SEE2042A,2016.03,118.304267,,R
BDCQ.SEE2042A,2016.06,119.011148,,R
BDCQ.SEE2042A,2016.09,119.345104,,R
BDCQ.SEE2042A,2016.12,126.989767,,R
BDCQ.SEE2042A,2017.03,122.693247,,R
BDCQ.SEE2042A,2017.06,127.431109,,R
BDCQ.SEE2042A,2017.09,128.684657,,R
BDCQ.SEE2042A,2017.12,137.456079,,R
BDCQ.SEE2042A,2018.03,130.228101,,R
BDCQ.SEE2042A,2018.06,136.291792,,R
BDCQ.SEE2042A,2018.09,136.239925,,R
BDCQ.SEE2042A,2018.12,149.087996,,R
BDCQ.SEE2042A,2019.03,138.881741,,R
BDCQ.SEE2042A,2019.06,145.227652,,R
BDCQ.SEE2042A,2019.09,146.360726,,R
BDCQ.SEE2042A,2019.12,161.911798,,R
BDCQ.SEE2042A,2020.03,149.370432,,R
BDCQ.SEE2042A,2020.06,152.886692,,R
BDCQ.SEE2042A,2020.09,161.83774,,R
BDCQ.SEE2042A,2020.12,163.658537,,R
BDCQ.SEE2042A,2021.03,163.885973,,R
BDCQ.SEE2042A,2021.06,169.605158,,R
BDCQ.SEE2042A,2021.09,176.813421,,R
BDCQ.SEE2042A,2021.12,189.269963,,R
BDCQ.SEE2042A,2022.03,183.582778,,F
BDCQ.SEE2043A,2011.06,199.490649,,R
BDCQ.SEE2043A,2011.09,203.874396,,R
BDCQ.SEE2043A,2011.12,211.647615,,R
BDCQ.SEE2043A,2012.03,203.492014,,R
BDCQ.SEE2043A,2012.06,209.120428,,R
BDCQ.SEE2043A,2012.09,212.396923,,R
BDCQ.SEE2043A,2012.12,221.144769,,R
BDCQ.SEE2043A,2013.03,209.529951,,R
BDCQ.SEE2043A,2013.06,217.56764,,R
BDCQ.SEE2043A,2013.09,222.673992,,R
BDCQ.SEE2043A,2013.12,234.330315,,R
BDCQ.SEE2043A,2014.03,218.862745,,R
BDCQ.SEE2043A,2014.06,229.079277,,R
BDCQ.SEE2043A,2014.09,238.738516,,R
BDCQ.SEE2043A,2014.12,247.966192,,R
BDCQ.SEE2043A,2015.03,227.774794,,R
BDCQ.SEE2043A,2015.06,240.351125,,R
BDCQ.SEE2043A,2015.09,249.566773,,R
BDCQ.SEE2043A,2015.12,256.078623,,R
BDCQ.SEE2043A,2016.03,247.576702,,R
BDCQ.SEE2043A,2016.06,253.129152,,R
BDCQ.SEE2043A,2016.09,255.354505,,R
BDCQ.SEE2043A,2016.12,267.733228,,R
BDCQ.SEE2043A,2017.03,255.514611,,R
BDCQ.SEE2043A,2017.06,267.74311,,R
BDCQ.SEE2043A,2017.09,272.113622,,R
